datetime,daily_active_addresses,network_growth,age_destroyed,average_token_age_consumed_in_days,transaction_volume,velocity,circulation_1d,daily_active_deposits,github_activity,exchange_funds_flow,priceBtc,priceUsd
2019-05-11,180.0,45.0,23621887.968335554,29.67993666760028,795887.4115160118,2.9942101951511995,265808.7975269293,7.0,14.0,-8076.029249317184,9.457299061549999e-05,0.678823365963
2019-05-12,134.0,31.0,272416836.5025529,185.65733538291568,1467309.8476863129,2.071071685029938,708478.5419511462,3.0,7.0,453496.71618248924,9.446630485960001e-05,0.657990035887
2019-05-13,112.0,20.0,14089853.946740462,23.715320850659577,594124.533902252,2.0408651323213856,291114.0596666788,4.0,31.0,62953.15241011358,8.269460965469999e-05,0.64669673537
2019-05-14,350.0,106.0,59018618.89085026,26.459689059402006,2230510.674496341,2.788462133355356,799907.1057179358,15.0,103.0,-131618.48288648616,0.00010300095165600001,0.823081659415
2019-05-15,691.0,234.0,375560462.0789804,87.72133410934534,4281289.903900021,1.431783094861448,2990180.509369904,45.0,124.0,-445080.93727062654,0.00010302409663,0.845574079479
2019-05-16,953.0,433.0,402985545.0708355,59.37347054095589,6787299.805775302,1.576109521048265,4306363.051002401,39.0,17.0,-446705.9151600343,0.00011755243954400001,0.926124605861
2019-05-17,807.0,348.0,333902901.47526926,45.58479706862998,7324874.145486781,1.9821129161241737,3695487.823070079,47.0,32.0,167757.89354005439,0.000121301019522,0.887730892631
2019-05-18,569.0,237.0,268712326.71917784,48.52037999166367,5538133.187855194,1.8854353392877579,2937323.3186279708,25.0,17.0,221634.8617352014,0.00012873821598852005,0.935664592916
2019-05-19,685.0,265.0,225389653.48357934,68.5048431888857,3290127.281397047,2.0594282295557247,1597592.5910789385,29.0,49.0,42941.07102048106,0.00012126723535599999,0.994349991433
2019-05-20,626.0,218.0,160602499.04180247,57.398916043568754,2798005.7832433092,2.1538356561086958,1299080.4453012063,36.0,50.0,-252453.3725357197,0.000141581528673,1.12893765303
2019-05-21,1025.0,376.0,673910243.9048787,101.93978063218485,6610866.138082595,1.964698519162281,3364824.7166702016,64.0,28.0,927357.8017193197,0.00014912733988,1.18592317267
2019-05-22,1546.0,564.0,1263751644.6962636,77.73702790279036,16256752.782941172,2.4515042179313746,6631337.879833978,141.0,8.0,2507154.884137897,0.000159212114217,1.22004352746
2019-05-23,781.0,292.0,641032612.9090315,96.4991058265225,6642886.557533727,1.729049186205644,3841930.357175883,36.0,36.0,-633478.6033588384,0.000170834013629,1.34499063114
2019-05-24,712.0,251.0,333883397.693721,83.22864697261383,4011640.3406580053,1.803335360800506,2224567.0039305515,44.0,39.0,144323.50397871903,0.00016739137422599998,1.33695991223
2019-05-25,697.0,232.0,310829670.09762514,72.62969941719889,4279649.683143538,1.798339957728301,2379777.8972501196,55.0,17.0,-85761.50093295872,0.000140388279064,1.12931167727
2019-05-26,639.0,213.0,313713136.5959211,66.31458959831566,4730680.510822147,2.6230461215565986,1803506.4164311416,44.0,20.0,-175324.60067375065,0.00012537540621000002,1.08706537367
2019-05-27,667.0,215.0,599925333.1785368,104.57706880306728,5736681.473720368,2.0343703959979362,2819880.5315913465,38.0,55.0,1047717.9605701875,0.000137548471423,1.21101091632
